index,hawkish,dovish,cnt,prob_hawkish,prob_dovish,polarity_score
선제/NNG;금리/NNG;인하/NNG,6,15,21,8.380824673147838e-05,0.00020952061682869594,0.4
기업/NNG;금리/NNG;인상/NNG,6,11,17,8.380824673147838e-05,0.00015364845234104368,0.5454545454545455
외환시장/NNG;달러원/NNG;하락/NNG,17,9,26,0.00023745669907252208,0.00012571237009721757,1.8888888888888888
경기/NNG;저점/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
안전자산/NNG;선호/NNG;높/VA,5,13,18,6.984020560956531e-05,0.00018158453458486982,0.3846153846153846
하락/NNG;제한적/VAX,16,8,24,0.00022348865795060902,0.00011174432897530451,2.0
opec/NNG;감산/NNG,9,17,26,0.00012571237009721757,0.00023745669907252208,0.5294117647058824
무역/NNG;정책/NNG;불확실성/NNG,15,3,18,0.00020952061682869594,4.190412336573919e-05,4.999999999999999
마이너스/NNG;떨어/VV,12,21,33,0.00016761649346295676,0.0002933288635601743,0.5714285714285715
고용/NNG;지표/NNG;예상/NNG;부진/NNG,7,10,17,9.777628785339144e-05,0.00013968041121913062,0.7000000000000001
신용등급/NNG;최대/NNG,26,38,64,0.00036316906916973964,0.0005307855626326964,0.6842105263157895
달러원/NNG;fed/NNG;금리/NNG;인상/NNG,10,15,25,0.00013968041121913062,0.00020952061682869594,0.6666666666666666
수요/NNG;회복/NNG,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
날개/NNG;없/VA;추락/NNG,18,28,46,0.00025142474019443513,0.00039110515141356576,0.6428571428571429
경제/NNG;지표/NNG;호조/NNG;상승/NNG,15,37,52,0.00020952061682869594,0.0005168175215107834,0.4054054054054054
언제/MAG;금리/NNG;인상/NNG,5,12,17,6.984020560956531e-05,0.00016761649346295676,0.41666666666666663
채권시장/NNG;변동성/NNG;확대/NNG,11,15,26,0.00015364845234104368,0.00020952061682869594,0.7333333333333333
전망/NNG;밑돌/VV,14,10,24,0.00019555257570678288,0.00013968041121913062,1.4000000000000001
경제/NNG;최악/NNG,9,13,22,0.00012571237009721757,0.00018158453458486982,0.6923076923076923
대출/NNG;막/VV,16,22,38,0.00022348865795060902,0.00030729690468208736,0.7272727272727274
물가/NNG;성장/NNG,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
신용등급/NNG;전망/NNG;부정적/VAX,15,8,23,0.00020952061682869594,0.00011174432897530451,1.8749999999999998
수입/NNG;물가/NNG;상승/NNG,11,5,16,0.00015364845234104368,6.984020560956531e-05,2.1999999999999997
수익/NNG;증가/NNG,12,17,29,0.00016761649346295676,0.00023745669907252208,0.7058823529411765
수요/NNG;확보/NNG,15,25,40,0.00020952061682869594,0.0003492010280478266,0.6
국채/NNG;가격/NNG;급락/NNG,23,14,37,0.00032126494580400047,0.00019555257570678288,1.642857142857143
단기자금시장/NNG;안정/NNG,9,14,23,0.00012571237009721757,0.00019555257570678288,0.6428571428571429
국고채/NNG;입찰/NNG;호조/NNG,29,22,51,0.0004050731925354788,0.00030729690468208736,1.3181818181818183
정책/NNG;실패/NNG,11,20,31,0.00015364845234104368,0.00027936082243826125,0.5499999999999999
제조업/NNG;지표/NNG;개선/NNG,3,15,18,4.190412336573919e-05,0.00020952061682869594,0.2
외국인/NNG;자금/NNG;이탈/NNG,14,23,37,0.00019555257570678288,0.00032126494580400047,0.608695652173913
금리/NNG;인하/NNG;양적완화/NNG,69,34,103,0.0009637948374120013,0.00047491339814504415,2.0294117647058822
경제/NNG;체질/NNG;개선/NNG,21,8,29,0.0002933288635601743,0.00011174432897530451,2.6249999999999996
유동성/NNG;증가/NNG,17,11,28,0.00023745669907252208,0.00015364845234104368,1.5454545454545456
이자/NNG;부담/NNG,95,73,168,0.001326963906581741,0.0010196670018996535,1.3013698630136987
주택가격/NNG;낮/VA,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
경기/NNG;둔화/NNG;우려/NNG;금리/NNG;인상/NNG,11,6,17,0.00015364845234104368,8.380824673147838e-05,1.833333333333333
컨센서스/NNG;하회/NNG,13,9,22,0.00018158453458486982,0.00012571237009721757,1.4444444444444444
통화정책/NNG;불확실성/NNG,20,14,34,0.00027936082243826125,0.00019555257570678288,1.4285714285714286
fed/NNG;금리/NNG;오르/VV;않/VX,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
일자리/NNG;안정/NNG,19,3,22,0.0002653927813163482,4.190412336573919e-05,6.333333333333333
글로벌/NNG;금융시장/NNG;위험/NNG;회피/NNG,6,17,23,8.380824673147838e-05,0.00023745669907252208,0.35294117647058826
가격/NNG;고공행진/NNG,15,6,21,0.00020952061682869594,8.380824673147838e-05,2.4999999999999996
단기/NNG;변동성/NNG;확대/NNG,15,11,26,0.00020952061682869594,0.00015364845234104368,1.3636363636363638
대출/NNG;부실/NNG,13,8,21,0.00018158453458486982,0.00011174432897530451,1.625
부채/NNG;감축/NNG,17,9,26,0.00023745669907252208,0.00012571237009721757,1.8888888888888888
불안/NNG;금리/NNG;인상/NNG,15,5,20,0.00020952061682869594,6.984020560956531e-05,3.0
해외/NNG;금리/NNG;상승/NNG,20,9,29,0.00027936082243826125,0.00012571237009721757,2.2222222222222223
금리/NNG;인상/NNG;경기/NNG;침체/NNG,66,3,69,0.0009218907140462622,4.190412336573919e-05,22.0
수익/NNG;내/VV;어렵/VA,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
금리/NNG;인상/NNG;우려/NNG;완화/NNG;상승/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
실적/NNG;전망/NNG;하향/NNG,6,13,19,8.380824673147838e-05,0.00018158453458486982,0.46153846153846156
민생/NNG;경제/NNG;회복/NNG,16,4,20,0.00022348865795060902,5.5872164487652255e-05,4.0
금리/NNG;약세/NNG,18,26,44,0.00025142474019443513,0.00036316906916973964,0.6923076923076923
금융시스템/NNG;안정/NNG,15,20,35,0.00020952061682869594,0.00027936082243826125,0.75
제로금리/NNG;양적완화/NNG,9,13,22,0.00012571237009721757,0.00018158453458486982,0.6923076923076923
공급/NNG;늘/VV,27,36,63,0.0003771371102916527,0.0005028494803888703,0.75
국채선물/NNG;금리/NNG;상승/NNG,17,28,45,0.00023745669907252208,0.00039110515141356576,0.6071428571428572
주택/NNG;거래/NNG;활성화/NNG,32,18,50,0.00044697731590121804,0.00025142474019443513,1.777777777777778
하락/NNG;충격/NNG,11,6,17,0.00015364845234104368,8.380824673147838e-05,1.833333333333333
이자/NNG;부담/NNG;덜/VV,19,12,31,0.0002653927813163482,0.00016761649346295676,1.5833333333333333
주택담보대출/NNG;금리/NNG;인하/NNG,17,42,59,0.00023745669907252208,0.0005866577271203486,0.4047619047619048
단기/NNG;금리/NNG;상승/NNG,21,34,55,0.0002933288635601743,0.00047491339814504415,0.6176470588235293
당분간/MAG;금융/NNG;완화/NNG,26,1,27,0.00036316906916973964,1.3968041121913064e-05,26.0
대출/NNG;활성화/NNG,12,16,28,0.00016761649346295676,0.00022348865795060902,0.75
경기/NNG;침체/NNG;막/VV,10,14,24,0.00013968041121913062,0.00019555257570678288,0.7142857142857143
대출/NNG;한도/NNG;늘/VV,30,11,41,0.00041904123365739187,0.00015364845234104368,2.7272727272727275
부진/NNG;fed/NNG;금리/NNG;인상/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
피해/NNG;확산/NNG,4,12,16,5.5872164487652255e-05,0.00016761649346295676,0.3333333333333333
주택/NNG;경기/NNG;침체/NNG,13,7,20,0.00018158453458486982,9.777628785339144e-05,1.8571428571428572
대출/NNG;이자/NNG;부담/NNG,37,17,54,0.0005168175215107834,0.00023745669907252208,2.1764705882352944
실업률/NNG;최저/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
국고채/NNG;금리/NNG;소폭/MAG;하락/NNG,35,54,89,0.0004888814392669572,0.0007542742205833054,0.648148148148148
금리/NNG;못/MAG;오르/VV,10,17,27,0.00013968041121913062,0.00023745669907252208,0.588235294117647
irs/NNG;금리/NNG;하락/NNG,59,34,93,0.0008241144261928707,0.00047491339814504415,1.7352941176470589
위기/NNG;벗어나/VV,12,7,19,0.00016761649346295676,9.777628785339144e-05,1.7142857142857144
예상/NNG;높/VA,24,16,40,0.00033523298692591353,0.00022348865795060902,1.5
인플레이션/NNG;공포/NNG,82,38,120,0.0011453793719968712,0.0005307855626326964,2.1578947368421053
집값/NNG;급등/NNG,29,9,38,0.0004050731925354788,0.00012571237009721757,3.2222222222222223
이자/NNG;높/VA,6,11,17,8.380824673147838e-05,0.00015364845234104368,0.5454545454545455
정책/NNG;모멘텀/NNG,8,12,20,0.00011174432897530451,0.00016761649346295676,0.6666666666666666
가계/NNG;부채/NNG;금리/NNG;인상/NNG,15,9,24,0.00020952061682869594,0.00012571237009721757,1.6666666666666665
대외/NNG;불확실성/NNG;크/VV,15,5,20,0.00020952061682869594,6.984020560956531e-05,3.0
전망/NNG;높/VA,25,15,40,0.0003492010280478266,0.00020952061682869594,1.6666666666666667
인플레이션/NNG;완화/NNG,36,11,47,0.0005028494803888703,0.00015364845234104368,3.272727272727273
성장/NNG;잠재력/NNG;확충/NNG,9,15,24,0.00012571237009721757,0.00020952061682869594,0.6
달러원/NNG;위험/NNG;회피/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
부동산/NNG;상승/NNG,12,16,28,0.00016761649346295676,0.00022348865795060902,0.75
fed/NNG;금리/NNG;인상/NNG;지연/NNG,15,21,36,0.00020952061682869594,0.0002933288635601743,0.7142857142857143
원달러/NNG;급락/NNG,26,15,41,0.00036316906916973964,0.00020952061682869594,1.7333333333333334
채권시장/NNG;안정/NNG,30,22,52,0.00041904123365739187,0.00030729690468208736,1.3636363636363638
호주달러/NNG;약세/NNG,10,16,26,0.00013968041121913062,0.00022348865795060902,0.6249999999999999
콜/NNG;금리/NNG;높/VA,14,6,20,0.00019555257570678288,8.380824673147838e-05,2.333333333333333
채권/NNG;가격/NNG;약세/NNG,7,12,19,9.777628785339144e-05,0.00016761649346295676,0.5833333333333333
세계/NNG;경제/NNG;성장/NNG;둔화/NNG,10,16,26,0.00013968041121913062,0.00022348865795060902,0.6249999999999999
기업/NNG;대출/NNG;증가/NNG,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
글로벌/NNG;금융위기/NNG;최악/NNG,11,6,17,0.00015364845234104368,8.380824673147838e-05,1.833333333333333
회사채/NNG;시장/NNG;안정/NNG,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
하락/NNG;크/VV,32,24,56,0.00044697731590121804,0.00033523298692591353,1.3333333333333333
국제/NNG;유가/NNG;오르/VV,17,13,30,0.00023745669907252208,0.00018158453458486982,1.3076923076923077
외환시장/NNG;변동성/NNG;크/VV,12,4,16,0.00016761649346295676,5.5872164487652255e-05,3.0
유가/NNG;오르/VV,8,12,20,0.00011174432897530451,0.00016761649346295676,0.6666666666666666
금리/NNG;역대/NNG;최저/NNG,56,78,134,0.0007822103028271315,0.001089507207509219,0.7179487179487178
지수/NNG;약세/NNG,14,19,33,0.00019555257570678288,0.0002653927813163482,0.7368421052631579
주택/NNG;공급/NNG;확대/NNG,46,19,65,0.0006425298916080009,0.0002653927813163482,2.421052631578948
기업/NNG;실적/NNG;악화/NNG;우려/NNG,4,12,16,5.5872164487652255e-05,0.00016761649346295676,0.3333333333333333
국채/NNG;가격/NNG;경제/NNG;지표/NNG;호조/NNG,8,18,26,0.00011174432897530451,0.00025142474019443513,0.4444444444444445
고정/NNG;금리/NNG;대출/NNG;확대/NNG,8,12,20,0.00011174432897530451,0.00016761649346295676,0.6666666666666666
글로벌/NNG;금리/NNG;인하/NNG,16,32,48,0.00022348865795060902,0.00044697731590121804,0.5
실적/NNG;선방/NNG,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
경제/NNG;성장률/NNG;호조/NNG,16,10,26,0.00022348865795060902,0.00013968041121913062,1.6
채권/NNG;위험/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
국채/NNG;가격/NNG;하락/NNG,97,56,153,0.0013548999888255671,0.0007822103028271315,1.7321428571428572
민평/NNG;금리/NNG;낮/VA,14,28,42,0.00019555257570678288,0.00039110515141356576,0.5
돈줄/NNG;막/VV,15,21,36,0.00020952061682869594,0.0002933288635601743,0.7142857142857143
은행/NNG;금리/NNG;상승/NNG,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
신흥국/NNG;통화/NNG;하락/NNG,16,1,17,0.00022348865795060902,1.3968041121913064e-05,16.0
건전성/NNG;관리/NNG;강화/NNG,16,4,20,0.00022348865795060902,5.5872164487652255e-05,4.0
금융시장/NNG;충격/NNG,23,34,57,0.00032126494580400047,0.00047491339814504415,0.6764705882352942
기업/NNG;실적/NNG;호전/NNG,13,9,22,0.00018158453458486982,0.00012571237009721757,1.4444444444444444
금리/NNG;인하/NNG;상승/NNG,7,24,31,9.777628785339144e-05,0.00033523298692591353,0.29166666666666663
지수/NNG;기업/NNG;실적/NNG;호조/NNG,6,21,27,8.380824673147838e-05,0.0002933288635601743,0.28571428571428575
불가능/NNG;아니/VCN,10,6,16,0.00013968041121913062,8.380824673147838e-05,1.6666666666666665
늪/NNG;빠지/VV,11,16,27,0.00015364845234104368,0.00022348865795060902,0.6874999999999999
최대/NNG;위험/NNG,13,8,21,0.00018158453458486982,0.00011174432897530451,1.625
경제/NNG;지표/NNG;금리/NNG;인상/NNG,6,11,17,8.380824673147838e-05,0.00015364845234104368,0.5454545454545455
불안/NNG;확대/NNG,13,8,21,0.00018158453458486982,0.00011174432897530451,1.625
cd/NNG;금리/NNG;상승/NNG,26,14,40,0.00036316906916973964,0.00019555257570678288,1.8571428571428572
지수/NNG;높/VA,12,7,19,0.00016761649346295676,9.777628785339144e-05,1.7142857142857144
채권/NNG;금리/NNG;인하/NNG,9,26,35,0.00012571237009721757,0.00036316906916973964,0.34615384615384615
금리/NNG;인상/NNG;속도/NNG;둔화/NNG,16,3,19,0.00022348865795060902,4.190412336573919e-05,5.333333333333333
부채/NNG;상환/NNG;부담/NNG,16,10,26,0.00022348865795060902,0.00013968041121913062,1.6
기업/NNG;실적/NNG;둔화/NNG;우려/NNG,1,19,20,1.3968041121913064e-05,0.0002653927813163482,0.052631578947368425
인플레이션/NNG;낮/VA,13,9,22,0.00018158453458486982,0.00012571237009721757,1.4444444444444444
재정/NNG;적자/NNG;감축/NNG,15,7,22,0.00020952061682869594,9.777628785339144e-05,2.142857142857143
투자심리/NNG;위축/NNG,162,120,282,0.002262822661749916,0.0016761649346295675,1.3499999999999999
미일/NNG;금리갭/NNG;확대/NNG,5,13,18,6.984020560956531e-05,0.00018158453458486982,0.3846153846153846
공급/NNG;차질/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
글로벌/NNG;금융시장/NNG;불안/NNG,32,42,74,0.00044697731590121804,0.0005866577271203486,0.761904761904762
경제/NNG;지표/NNG;부진/NNG;하락/NNG,22,15,37,0.00030729690468208736,0.00020952061682869594,1.4666666666666666
위험/NNG;회피/NNG;강화/NNG,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
금리/NNG;인하/NNG;기대/NNG;후퇴/NNG,6,20,26,8.380824673147838e-05,0.00027936082243826125,0.30000000000000004
완화/NNG;금리/NNG;인하/NNG,7,15,22,9.777628785339144e-05,0.00020952061682869594,0.4666666666666667
판매/NNG;감소/NNG,8,12,20,0.00011174432897530451,0.00016761649346295676,0.6666666666666666
위험/NNG;부담/NNG,16,5,21,0.00022348865795060902,6.984020560956531e-05,3.2
전망/NNG;금리/NNG;상승/NNG,12,7,19,0.00016761649346295676,9.777628785339144e-05,1.7142857142857144
일자리/NNG;확대/NNG,7,12,19,9.777628785339144e-05,0.00016761649346295676,0.5833333333333333
금리/NNG;인하/NNG;기대/NNG;확산/NNG,8,31,39,0.00011174432897530451,0.00043300927477930493,0.2580645161290323
스태그플레이션/NNG;우려/NNG,25,16,41,0.0003492010280478266,0.00022348865795060902,1.5625
금리/NNG;마이너스/NNG;내리/VV,9,15,24,0.00012571237009721757,0.00020952061682869594,0.6
소비자/NNG;피해/NNG,72,98,170,0.0010056989607777405,0.0013688680299474801,0.7346938775510204
물가/NNG;우려/NNG,24,13,37,0.00033523298692591353,0.00018158453458486982,1.8461538461538463
정책/NNG;자금/NNG;금리/NNG;인하/NNG,15,20,35,0.00020952061682869594,0.00027936082243826125,0.75
금리/NNG;대출/NNG;활성화/NNG,17,29,46,0.00023745669907252208,0.0004050731925354788,0.5862068965517242
irs/NNG;상승/NNG,21,6,27,0.0002933288635601743,8.380824673147838e-05,3.4999999999999996
국제/NNG;금융시장/NNG;불확실성/NNG,5,12,17,6.984020560956531e-05,0.00016761649346295676,0.41666666666666663
실물/NNG;경기/NNG;침체/NNG,5,19,24,6.984020560956531e-05,0.0002653927813163482,0.2631578947368421
글로벌/NNG;경제/NNG;불확실성/NNG,12,19,31,0.00016761649346295676,0.0002653927813163482,0.6315789473684211
fed/NNG;금리/NNG;내리/VV,18,42,60,0.00025142474019443513,0.0005866577271203486,0.4285714285714286
깜짝/MAG;성장/NNG,4,14,18,5.5872164487652255e-05,0.00019555257570678288,0.28571428571428575
경기/NNG;침체/NNG;피하/VV,17,4,21,0.00023745669907252208,5.5872164487652255e-05,4.25
침체/NNG;공포/NNG,28,8,36,0.00039110515141356576,0.00011174432897530451,3.4999999999999996
기술적/VAX;경기/NNG;침체/NNG,17,0,17,0.00023745669907252208,0.0,inf
플러스/NNG;성장/NNG,19,12,31,0.0002653927813163482,0.00016761649346295676,1.5833333333333333
가격/NNG;최대/NNG,7,12,19,9.777628785339144e-05,0.00016761649346295676,0.5833333333333333
재정/NNG;위험/NNG,13,4,17,0.00018158453458486982,5.5872164487652255e-05,3.25
심각/NNG;타격/NNG,4,13,17,5.5872164487652255e-05,0.00018158453458486982,0.3076923076923077
고용/NNG;호조/NNG;상승/NNG,5,11,16,6.984020560956531e-05,0.00015364845234104368,0.4545454545454546
당분간/MAG;금리/NNG;인상/NNG,14,9,23,0.00019555257570678288,0.00012571237009721757,1.5555555555555556
전망/NNG;부정적/VAX,17,26,43,0.00023745669907252208,0.00036316906916973964,0.6538461538461539
이자이익/NNG;증가/NNG,12,18,30,0.00016761649346295676,0.00025142474019443513,0.6666666666666667
경제/NNG;지표/NNG;혼조/NNG,41,27,68,0.0005726896859984356,0.0003771371102916527,1.5185185185185186
대출/NNG;불가능/NNG,9,17,26,0.00012571237009721757,0.00023745669907252208,0.5294117647058824
달러위안/NNG;환율/NNG;하락/NNG,15,9,24,0.00020952061682869594,0.00012571237009721757,1.6666666666666665
유로존/NNG;경제/NNG;지표/NNG;부진/NNG,5,11,16,6.984020560956531e-05,0.00015364845234104368,0.4545454545454546
금리/NNG;웃돌/VV,19,13,32,0.0002653927813163482,0.00018158453458486982,1.4615384615384615
경기/NNG;급락/NNG,10,7,17,0.00013968041121913062,9.777628785339144e-05,1.4285714285714286
가격/NNG;미/NNG;경제/NNG;지표/NNG;호조/NNG,13,5,18,0.00018158453458486982,6.984020560956531e-05,2.6
소비자/NNG;심리/NNG;지수/NNG;하락/NNG,12,7,19,0.00016761649346295676,9.777628785339144e-05,1.7142857142857144
기업/NNG;이익/NNG;증가/NNG,14,5,19,0.00019555257570678288,6.984020560956531e-05,2.8000000000000003
금리/NNG;최대/NNG;인하/NNG,12,19,31,0.00016761649346295676,0.0002653927813163482,0.6315789473684211
금융위기/NNG;경기/NNG;침체/NNG,10,14,24,0.00013968041121913062,0.00019555257570678288,0.7142857142857143
금리/NNG;인상/NNG;물가/NNG;상승/NNG,27,4,31,0.0003771371102916527,5.5872164487652255e-05,6.75
건전성/NNG;우려/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
대출/NNG;시장/NNG;활성화/NNG,16,7,23,0.00022348865795060902,9.777628785339144e-05,2.285714285714286
채권/NNG;금리/NNG;급락/NNG,46,31,77,0.0006425298916080009,0.00043300927477930493,1.4838709677419357
유가/NNG;급락/NNG,40,29,69,0.0005587216448765225,0.0004050731925354788,1.3793103448275863
서브프라임/NNG;부실/NNG,8,13,21,0.00011174432897530451,0.00018158453458486982,0.6153846153846154
선제/NNG;금리/NNG;인상/NNG,23,5,28,0.00032126494580400047,6.984020560956531e-05,4.6000000000000005
대출/NNG;금리/NNG;최저/NNG,44,62,106,0.0006145938093641747,0.0008660185495586099,0.7096774193548387
지수/NNG;등락/NNG;엇갈리/VV;혼조/NNG,18,7,25,0.00025142474019443513,9.777628785339144e-05,2.5714285714285716
불확실성/NNG;증폭/NNG,9,17,26,0.00012571237009721757,0.00023745669907252208,0.5294117647058824
급락/NNG;하락/NNG,7,16,23,9.777628785339144e-05,0.00022348865795060902,0.43749999999999994
채권/NNG;가격/NNG;소폭/MAG;하락/NNG,23,7,30,0.00032126494580400047,9.777628785339144e-05,3.285714285714286
파격적/VAX;금리/NNG;인하/NNG,2,39,41,2.7936082243826127e-05,0.0005447536037546095,0.05128205128205128
국채/NNG;금리/NNG;급락/NNG,33,24,57,0.0004609453570231311,0.00033523298692591353,1.375
기대/NNG;강세/NNG,23,32,55,0.00032126494580400047,0.00044697731590121804,0.71875
부동산/NNG;경기/NNG;회복/NNG,7,11,18,9.777628785339144e-05,0.00015364845234104368,0.6363636363636364
매출/NNG;늘/VV,19,14,33,0.0002653927813163482,0.00019555257570678288,1.3571428571428572
성장/NNG;회복/NNG,9,23,32,0.00012571237009721757,0.00032126494580400047,0.3913043478260869
우려/NNG;부각/NNG;하락/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
금리/NNG;인상/NNG;가능성/NNG;하락/NNG,12,8,20,0.00016761649346295676,0.00011174432897530451,1.5
국채/NNG;금리/NNG;소폭/MAG;상승/NNG,15,8,23,0.00020952061682869594,0.00011174432897530451,1.8749999999999998
전망/NNG;긍정적/VAX,17,24,41,0.00023745669907252208,0.00033523298692591353,0.7083333333333333
예대마진/NNG;축소/NNG,9,15,24,0.00012571237009721757,0.00020952061682869594,0.6
강하/VA;비판/NNG,12,4,16,0.00016761649346295676,5.5872164487652255e-05,3.0
거시/NNG;불확실성/NNG,12,5,17,0.00016761649346295676,6.984020560956531e-05,2.4000000000000004
시중/NNG;금리/NNG;낮/VA,14,21,35,0.00019555257570678288,0.0002933288635601743,0.6666666666666667
경기/NNG;긍정적/VAX,6,10,16,8.380824673147838e-05,0.00013968041121913062,0.6000000000000001
국채/NNG;가격/NNG;혼조/NNG,110,44,154,0.001536484523410437,0.0006145938093641747,2.5000000000000004
fed/NNG;인플레이션/NNG;잡/VV,18,1,19,0.00025142474019443513,1.3968041121913064e-05,18.0
가계/NNG;부채/NNG;안정/NNG,18,9,27,0.00025142474019443513,0.00012571237009721757,2.0
유로존/NNG;경기/NNG;회복/NNG,9,18,27,0.00012571237009721757,0.00025142474019443513,0.5
무역/NNG;적자/NNG,54,20,74,0.0007542742205833054,0.00027936082243826125,2.7
물가/NNG;충격/NNG,95,7,102,0.001326963906581741,9.777628785339144e-05,13.571428571428571
우상향/NNG;곡선/NNG;그리/VV,7,16,23,9.777628785339144e-05,0.00022348865795060902,0.43749999999999994
흑자전환/NNG;성공/NNG,18,8,26,0.00025142474019443513,0.00011174432897530451,2.25
원화/NNG;절하/NNG,11,7,18,0.00015364845234104368,9.777628785339144e-05,1.5714285714285714
전세가격/NNG;오르/VV,28,21,49,0.00039110515141356576,0.0002933288635601743,1.3333333333333335
자산/NNG;매입/NNG;축소/NNG,81,107,188,0.001131411330874958,0.0014945804000446978,0.7570093457943924
금리/NNG;고공행진/NNG,13,5,18,0.00018158453458486982,6.984020560956531e-05,2.6
덜/MAG;비둘기/NNG,6,12,18,8.380824673147838e-05,0.00016761649346295676,0.5
달러원/NNG;상승/NNG;압력/NNG,28,13,41,0.00039110515141356576,0.00018158453458486982,2.1538461538461537
고용/NNG;지표/NNG;금리/NNG;인상/NNG,9,15,24,0.00012571237009721757,0.00020952061682869594,0.6
하향/NNG;안정/NNG,20,12,32,0.00027936082243826125,0.00016761649346295676,1.6666666666666665
긴축/NNG;공포/NNG,80,7,87,0.001117443289753045,9.777628785339144e-05,11.428571428571429
금리/NNG;오르/VV;내리/VV,13,6,19,0.00018158453458486982,8.380824673147838e-05,2.1666666666666665
내부통제/NNG;강화/NNG,28,40,68,0.00039110515141356576,0.0005587216448765225,0.7000000000000001
irs/NNG;금리/NNG;상승/NNG,92,32,124,0.0012850597832160019,0.00044697731590121804,2.875
글로벌/NNG;경기/NNG;부양/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
기업/NNG;실적/NNG;둔화/NNG,7,11,18,9.777628785339144e-05,0.00015364845234104368,0.6363636363636364
경제/NNG;부진/NNG,16,11,27,0.00022348865795060902,0.00015364845234104368,1.4545454545454548
달러원/NNG;금리/NNG;인상/NNG,39,26,65,0.0005447536037546095,0.00036316906916973964,1.5
할부/NNG;금리/NNG;인하/NNG,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
물가/NNG;지표/NNG;경계/NNG,13,4,17,0.00018158453458486982,5.5872164487652255e-05,3.25
금리/NNG;인상/NNG;전망/NNG;약화/NNG,19,27,46,0.0002653927813163482,0.0003771371102916527,0.7037037037037037
글로벌/NNG;경제/NNG;성장/NNG;둔화/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
비용/NNG;부담/NNG;완화/NNG,20,32,52,0.00027936082243826125,0.00044697731590121804,0.6249999999999999
재정/NNG;건전성/NNG;우려/NNG,8,11,19,0.00011174432897530451,0.00015364845234104368,0.7272727272727274
경제/NNG;살/VV,68,112,180,0.0009498267962900883,0.001564420605654263,0.6071428571428572
대미/NNG;무역/NNG;흑자/NNG,7,10,17,9.777628785339144e-05,0.00013968041121913062,0.7000000000000001
경제/NNG;불황/NNG,5,14,19,6.984020560956531e-05,0.00019555257570678288,0.35714285714285715
투자/NNG;매력/NNG;떨어/VV,7,15,22,9.777628785339144e-05,0.00020952061682869594,0.4666666666666667
금리/NNG;인상/NNG;기대/NNG;약화/NNG,12,32,44,0.00016761649346295676,0.00044697731590121804,0.375
fed/NNG;긴급/NNG;금리/NNG;인하/NNG,20,4,24,0.00027936082243826125,5.5872164487652255e-05,4.999999999999999
고용/NNG;안정/NNG,34,48,82,0.00047491339814504415,0.0006704659738518271,0.7083333333333333
지정학/NNG;위험/NNG;완화/NNG,17,26,43,0.00023745669907252208,0.00036316906916973964,0.6538461538461539
글로벌/NNG;금리/NNG;인상/NNG,43,28,71,0.0006006257682422617,0.00039110515141356576,1.5357142857142858
국고채/NNG;금리/NNG;인하/NNG,9,12,21,0.00012571237009721757,0.00016761649346295676,0.75
금리/NNG;안정/NNG,37,60,97,0.0005168175215107834,0.0008380824673147837,0.6166666666666667
리라/NNG;가격/NNG;하락/NNG,24,10,34,0.00033523298692591353,0.00013968041121913062,2.4000000000000004
부동산/NNG;침체/NNG,55,29,84,0.0007682422617052185,0.0004050731925354788,1.8965517241379313
높/VA;수익률/NNG;오르/VV,20,9,29,0.00027936082243826125,0.00012571237009721757,2.2222222222222223
경기/NNG;둔화/NNG;우려/NNG,186,113,299,0.00259805564867583,0.001578388646776176,1.6460176991150444
경제/NNG;상승/NNG,8,15,23,0.00011174432897530451,0.00020952061682869594,0.5333333333333334
실적/NNG;예상/NNG;상회/NNG,12,9,21,0.00016761649346295676,0.00012571237009721757,1.3333333333333335
금리/NNG;인상/NNG;긴축/NNG,21,7,28,0.0002933288635601743,9.777628785339144e-05,3.0
소비/NNG;부진/NNG,7,13,20,9.777628785339144e-05,0.00018158453458486982,0.5384615384615384
